PL2021794,USE OF PROTEIN S100A 12 AS A MARKER FOR COLORECTAL CANCER,"['WILD NORBERT', 'ANDRES HERBERT', 'GARCZAREK URSULA', 'GEISTANGER ANDREA', 'HAGMANN MARIE-LUISE', 'KARL JOHANN', 'KRAUSE FRIEDEMANN', 'PFEFFER MICHAEL', 'ROLLINGER WOLFGANG', 'TACKE MICHAEL', 'THIEROLF MICHAEL']"
PL1660095,TRICYCLIC PARP INHIBITORS,"['HELLEDAY THOMAS', 'CURTIN NICOLA']"
PL1684801,RECOMBINANT ADENYLATE CYCLASE TOXIN OF BORDETELLA INDUCES T CELL RESPONSES AGAINST TUMORAL ANTIGENS,"['DADAGLIO GILLES', 'LECLERC CLAUDE', 'LADANT DANIEL', 'VAN DEN EYNDE BENOIT', 'MOREL SANDRA', 'BAUCHE C‰CILE']"
PL1706428,ANTI-CANCER ANTIBODIES WITH REDUCED COMPLEMENT FIXATION,['GILLIES STEPHEN D']
PL1869185,CONJUGATE COMPRISING P21 PROTEIN FOR THE TREATMENT OF CANCER,"['EPENETOS AGAMEMNON', 'KOUSPAROU CHRISTINA']"
PL1731605,CANCER ANTIGEN PEPTIDES DERIVED FROM WT1,['SUGIYAMA HARUO']
PL1732949,METHODS FOR TREATING BONE CANCER PAIN BY ADMINISTERING A NERVE GROWTH FACTOR ANTAGONIST,"['SHELTON DAVID L', 'MANTYH PATRICK WILLIAM']"
PL1853292,PHARMACEUTICAL COMPOSITION COMPRISING GLUTATHIONE COMPOUNDS AND BETALAIN FOR THE PREVENTION AND TREATMENT OF CANCER,['GERNOT TREUSCH']
US10453570,Device to enhance and present medical image using corrective mechanism,"['PODILCHUK CHRISTINE I', 'MAMMONE RICHARD']"
US10450281,Compounds and methods for treating cancer,"[""D'ANDREA ALAN D"", 'GRAY NATHANAEL S', 'BUHRLAGE SARA JEAN', 'PARMAR KALINDI']"
PL1802625,"DISUBSTITUTED PYRAZOLOBENZODIAZEPINES USEFUL AS INHIBITORS FOR CDK2 AND ANGIOGESIS, AND FOR THE TREATMENT OF BREAST, COLON, LUNG AND PROSTATE CANCER","['LIU JIN-JUN', 'LUK KIN-CHUN', 'PIZZOLATO GIACOMO', 'REN YI', 'THAKKAR KSHITIJ CHHABILBHAI', 'WOVKULICH PETER MICHAEL', 'ZHANG ZHUMING']"
PL1805175,NOVEL AZAINDOLE THIAZOLINONES AS ANTI-CANCER AGENTS,"['CHEN SHAOQING', 'SIDDURI ACHYUTHARAO']"
PL1761528,"5-AMINO-2,4,7-TRIOXO-3,4,7,8-TETRAHYDRO-2H-PYRIDO[2,3-D]PYRIMIDINE DERIVATIVES AND RELATED COMPOUNDS FOR THE TREATMENT OF CANCER","['SAKAI TOSHIYUKI', 'KAWASAKI H', 'ABE H', 'HAYAKAWA K', 'IIDA T', 'KIKUCHI S', 'YAMAGUCHI T', 'NANAYAMA T', 'KURACHI H', 'TAMARU M', 'HORI Y', 'TAKAHASHI M', 'YOSHIDA T']"
PL1763356,COMPOSITION COMPRISING A SURVIVIN ANTISENSE OLIGONUCLEOTIDE AND GEMCITABINE FOR THE TREATMENT OF CANCER,['PATEL BHARVIN KUMAR']
AU2019240593,Antibodies directed against programmed death-1 (PD-1),"['KING DAVID J', 'KEHRY MARILYN']"
AU2018258263,ErbB2/Her2 mutations in the transmbrane or juxtamembrane domain,['SESHAGIRI SOMASEKAR']
AU2018258027,Anti-CD33 antibody agents,"['HOSEINI SAYED SHAHABUDDIN', 'CHEUNG NAI-KONG V']"
AU2018268970,Human monoclonal antibody targeting TNFER2 for cancer immunotherapy,"['OPPENHEIM JOOST J', 'DIMITROV DIMITER S', 'YANG DE', 'CHEN XIN', 'ZHU ZHONGYU']"
AU2018251993,Diagnostic and therapeutic methods for cancer,"['KOWANETZ MARCIN', 'HUSENI MAHRUKH', 'ZOU WEI']"
AU2018258070,Triterpene saponin analogues,"['LIVINGSTON PHILIP', 'RAGUPATHI GOVIND', 'GARDNER JEFFREY', 'MARTIN J TYLER']"
PL1989200,[4-(BENZO[B]THIOPHEN-2-YL)-PYRIMIDIN-2-YL]-AMINE DERIVATIVES AS IKK-BETA INHIBITORS FOR THE TREATMENT OF CANCER AND INFLAMMATORY DISEASES,"['DAHNKE KARL ROBERT', 'LIN HO-SHEN', 'SHIH CHUAN', 'WANG Q MAY', 'ZHANG BO', 'RICHETT MICHAEL ENRICO']"
PL1691824,"PROTEINS BELONGING TO THE BCL-2 FAMILY AND FRAGMENTS THEREOF, AND THEIR USE IN CANCER PATIENTS","['STRATEN EIVIND PER THOR', 'ANDERSEN MADS HALD']"
PL1603566,USE OF ISOQUINOLINE DERIVATIVES FOR TREATING CANCER AND MAP KINASE RELATED DISEASES,"['BATT DAVID BRYANT', 'BOLD GUIDO', 'KIM SUNKYU', 'RAMSEY TIMOTHY MICHAEL', 'SABIO MICHAEL LLOYD']"
PL1668152,IDENTIFICATION OF AN ERBB2 GENE EXPRESSION SIGNATURE IN BREAST CANCER,"['BIRNBAUM DANIEL', 'BERTUCCI FRAN‡OIS', 'JACQUEMIER JOCELYNE', 'DEBONO ST‰PHANE', 'BORIE NATHALIE', 'GINESTIER CHRISTOPHE']"
PL1680405,BENGAMIDE DERIVATIVES AND USE THEREOF FOR THE TREATMENT OF CANCER,"['HOFFMANN HOLGER', 'HAAG-RICHTER SABINE', 'KURZ MICHAEL', 'TIETGEN HEIKO']"
PL1689404,COMBINATION OF ET-743 WITH 5-FLUOROURACIL PRO-DRUGS FOR THE TREATMENT OF CANCER,['RYBAK MARY ELLEN']
PL1653964,CANCER COMBINATION THERAPY COMPRISING AZD2171 AND ZD1839,['WEDGE STEPHEN ROBERT']
PL1750716,TREATMENT OF T-CELL LYMPHOMA USING 10-PROPARGYL-10-DEAZAAMINOPTERIN,"[""O'CONNOR OWEN A"", 'SIROTNAK FRANCIS']"
PL1684770,"OLIGO-BETA-(1,3)-GLUCAN AND MONOCLONAL ANTIBODIES AGAINST CANCER","['YVIN JEAN-CLAUDE', 'PANAK EDOUARD', 'VETVICKA VACLAV']"
PL1712639,Method for the diagnosis of cancer by detecting circulating DNA and RNA,"['STROUN MAURICE', 'ANKER PHILIPPE']"
PL1653943,CATECHOL DERIVATIVES FOR THE TREATMENT OF CANCER,"['REED JOHN C', 'PELLECCHIA MAURIZIO']"
PL1603584,APLIDINE FOR MULTIPLE MYELOMA TREATMENT,"['BERTINO JOSEPH R', 'MEDINA DANIEL', 'FAIRCLOTH GLYNN THOMAS', 'MITSIADES CONSTANTINE S', 'ANDERSON KENNETH', 'MITSIADES NICHOLAS']"
US2019321495,COMPOSITIONS AND METHODS OF TREATING MELANOMA,"['SCHULTZ MICHAEL K', 'JOHNSON FRANCES L', 'KAPOOR SOMYA', 'LEE DONGYOUL', 'LI MENGSHI']"
US2019321313,BENZENESULFONAMIDE DERIVATIVES AND METHOD FOR TREATING CANCER,"['YANG CHUAN-CHING', 'WU SHUN-CHI', 'ZHONG NANSHAN', 'LIN MAO-YUAN', 'TU CHI-CHIANG']"
US2019321357,Method for Inducing a Sustained Immune Response,"['GRIFFIN NOREEN', 'SHAN FENGPING', 'PLOTNIKOFF NICHOLAS']"
WO2019204332,INHIBITEURS DE PAK4 ET PROCDS D'UTILISATION,"['RIBAS ANTONI', 'RODRIGUEZ GABRIEL', 'GRASSO CATHERINE', 'TORREJON DAVIS']"
WO2019204432,COMPOSITIONS MARQUES AU FLUOR -18 ET LEUR UTILISATION EN IMAGERIE DE TISSUS BIOLOGIQUES,"['TING RICHARD', 'ARAS OMER', 'WANG YE', 'HARIKRISHNA KOMMIDDI', 'GUO HUA', 'AN FEIFEI', 'CHEN NANDI']"
WO2019204563,PEPTIDE CYCLIQUE POUR TRAITER LE CANCER,['BORYSOV SERGIY']
WO2019204827,TRAITEMENT DU CANCER DE LA PROSTATE AU MOYEN DE RCEPTEURS ANTIGNIQUES CHIMRIQUES,"['WITTE OWEN', 'LEE JOHN', 'BANGAYAN NATHANAEL']"
WO2019202401,VIRUS DE LA VACCINE TIAN TAN MODIFI IMMUNO-ONCOLYTIQUE ET PROCDS DE TRAITEMENT DU CANCER,"['CHEN ZHIWEI', 'TAN ZHIWU']"
WO2019200502,"FORME CRISTALLINE DE MSYLATE D'ABMACICLIB, PROCD DE PRPARATION ET COMPOSITION PHARMACEUTIQUE ASSOCIS","['SHENG XIAOHONG', 'SHENG XIAOXIA']"
WO2019204819,AMINOPYRAZINES ET COMPOSS APPARENTS UTILISABLES EN TANT QUE DCOUPLEURS MITOCHONDRIAUX,"['SANTOS WEBSTER L', 'MURRAY JACOB H', 'NEKVINDA JAN', 'BURGIO ARIEL']"
WO2019204391,CELLULES CANCREUSES INACTIVES PAR CRYOGNISATION POUR L'IMMUNOTHRAPIE ANTICANCREUSE,['CARUSO ROBERT']
WO2019204399,MTHODES ET COMPOSITIONS POUR LE TRAITEMENT DU CANCER,"['YESILKANAL ALI', 'ROSNER MARSHA']"
WO2019204614,INHIBITEURS DE STAT3,"['WIED SOFIA', 'BAUTA WILLIAM', 'CANTRELL WILLIAM', 'TWEARDY DAVID']"
WO2019204831,PRODUITS DE LYMPHOCYTES MIXTES ACTIVS EX VIVO  RAPPORT FIXE  UTILISER DANS LE TRAITEMENT DU CANCER,"['BOLLARD CATHERINE', 'CRUZ CONRAD', 'HANLEY PATRICK']"
WO2019204233,MODULATION DE LA RPONSE IMMUNITAIRE PAR CIBLAGE DE L'ACTIVIT DU RCEPTEUR OLFACTIF,"['LEY KLAUS', 'ORECCHIONI MARCO']"
WO2019204335,MTHODES DE TRAITEMENT DU CANCER,['ARMOUR ALISON A']
WO2019204338,COMPOSITIONS ET MTHODES POUR CELLULES CD4+T CYTOTOXIQUES,"['OH DAVID', 'FONG LAWRENCE', 'KWEK MACPHEE SERENA', 'YE CHUN JIMMIE', 'PAI CHIEN-CHUN STEVEN']"
WO2019204269,ENZYMES KINURNINASES HUMAINES ET UTILISATIONS ASSOCIES,"['GEORGIOU GEORGE', 'STONE EVERETT', 'BLAZECK JOHN', 'KARAMITROS CHRISTOS']"
WO2019204261,"PUISEMENT DE LYMPHOCYTES T, ET PROCDS ET COMPOSITIONS ASSOCIS","['VARDHANA SANTOSHA', 'FINLEY LYDIA', 'THOMPSON CRAIG']"
WO2019204402,COMPOSITIONS ET PROCDS POUR LE TRAITEMENT DU CANCER,"['PANDEY NIRANJAN', 'POPEL ALEKSANDER']"
WO2019204397,MTHODES ET COMPOSITIONS POUR LE TRAITEMENT DU CANCER MDI PAR LES CELLULES TH9,"['LU YONG', 'YI QING']"
WO2019200586,CELLULES NK MODIFIES ET UTILISATIONS ASSOCIES,['LAN HUI YAO']
WO2019204666,"NANOPARTICULES LIPIDIQUES FUSOGNES ET LEURS PROCDS DE FABRICATION ET LEURS MTHODES D'UTILISATION POUR LA PRODUCTION SPCIFIQUE  UNE CELLULE CIBLE D'UNE PROTINE THRAPEUTIQUE ET POUR LE TRAITEMENT D'UNE MALADIE, D'UNE AFFECTION OU D'UN TROUBLE ASSOCI  UNE CELLULE CIBLE",['SCHOLZ MATTHEW']
WO2019204057,"KIR3DL3 UTILE EN TANT QUE RCEPTEUR HHLA2, ANTICORPS ANTI-HHLA2 ET LEURS UTILISATIONS","['FREEMAN GORDON', 'ARULANANDAM ANTONIO']"
WO2019204815,PROCDS DE TRAITEMENT DE PATIENTS ATTEINTS D'UN CANCER AYANT DES DFICIENCES DE LA RGULATION DE LA CYCLINE D,['JOHNSTON JENNIFER']
WO2019204496,COMPOSITIONS ET PROCDS POUR TRAITER UN MLANOME AVEC UN RCEPTEUR D'ANTIGNE CHIMRIQUE,"['RIDKY TODD', 'NATALE CHRISTOPHER', 'PAYNE AIMEE S', 'ELLEBRECHT CHRISTOPH T']"
WO2019204208,SYSTMES ET PROCDS DE DTECTION D'UN CANCER PAR L'INTERMDIAIRE D'UN CRIBLAGE D'ADNCF,"['BERGER MICHAEL', 'TSUI DANA', 'SRINIVASAN PREETHI', 'PATEL JUBER', 'HOUCK-LOOMIS BRIAN', 'HASAN MAYSUN', 'MENG FANLI', 'STADLER ZSOFIA']"
WO2019203773,"NOUVEAUX DRIVS D'ISOINDOLE-1,3-DIONE POTENTIELLEMENT ANTICARCINOGNES ET PROCD DE SYNTHSE DE TELS COMPOSS","['KARA YUNUS', 'KISHALI NURHAN', 'ŞANLI MOHAMED GLŞAH', 'KAYA MELTEM', 'KSE AYTEKIN']"
WO2019204756,ANTICORPS ANTI-CD40 ET LEURS UTILISATIONS,"['WANG JIEYI', 'WU YI']"
WO2019204758,COMPOSITIONS ET MTHODES DE TRAITEMENT DU GLIOBLASTOME PAR MODULATION D'UN AMPLIFICATEUR DE MGMT,"['ZHANG ZHIGUO', 'GAN HAIYUN', 'CHEN XIAOYUE', 'SARKARIA JANN']"
WO2019203965,INTERVENTIONS THRAPEUTIQUES RECOMBINANTES POUR LE CANCER,"['BISHAI WILLIAM R', 'BIVALACQUA TRINITY J', 'SINGH ALOK', 'PRAHARAJ MONALI', 'YOSHIDA TAKAHIRO', 'PRASAD PANKAJ']"
WO2019203253,"DISPOSITIF DE DTECTION DE PRESSION DE PROCDURE, SYSTME D'ENTRANEMENT DE PROCDURE ET SYSTME D'ASSISTANCE DE CHIRURGIE LAPAROSCOPIQUE","['NISHIZAWA YUJI', 'KOMAMURA TAKEO', 'KOMAMURA KENZO']"
WO2019203600,MOLCULE DE COMMUTATION ET RCEPTEUR ANTIGNIQUE CHIMRIQUE COMMUTABLE,"['LEE JONG SEO', 'UHLEN CARL ERIK MATHIAS']"
WO2019203497,COMPOSITION D'ASSISTANCE DE PRODUIT DE THRAPIE ANTICANCREUSE PAR LYMPHOCYTES T COMPRENANT UN ANTICORPS MONOCLONAL ANTI-CD4 INDUISANT LA DPLTION DES LYMPHOCYTES CD4+ ET SON UTILISATION,"['CHOI BEOM KYU', 'KIM SEON HEE', 'KWON BYOUNG SE', 'KIM YOUNG HO']"
WO2019203254,PROCD D'VALUATION DU CANCER UTILISANT UNE MOLCULE LIE  LA TRANSITION PITHLIO-MSENCHYMATEUSE,"['TANIGUCHI HIDEKI', 'SEKINE KEISUKE', 'UENO YASUHARU', 'OKUDA RYO', 'MORINAGA SOICHIRO', 'MIYAGI YOHEI']"
WO2019204576,PROCDS ET KITS POUR LE DIAGNOSTIC ET LE TRIAGE DE PATIENTS ATTEINTS DE MTASTASES HPATIQUES COLORECTALES,"['PITRODA SEAN P', 'KHODAREV NIKOLAI N', 'WEICHSELBAUM RALPH R']"
WO2019201195,MTHODE POUR PRVENIR OU TRAITER LES EFFETS SECONDAIRES D'UNE CANCROTHRAPIE,"['ZHANG SHIYI', 'WU ZHAOYU', 'LIU CHAO', 'YANG LINAN', 'CHEN LEYING', 'LUO JIE']"
WO2019200580,PROCD DE CAPTURE D'HYBRIDE EN PHASE LIQUIDE PARALLLE POUR CAPTURER SIMULTANMENT DES BRINS SENS POSITIFS ET ANTISENS DE RGION CIBLE GNOMIQUE,['CHEN YIQUN']
WO2019201280,UTILISATION DE GINSNOSIDE M1 POUR LA FABRICATION D'UN MDICAMENT POUR LE TRAITEMENT DU CANCER BUCCAL,"['LEE SHEAU-LONG', 'HUA KUO-FENG', 'LEE YU-CHIEH']"
WO2019204683,RCEPTEURS DE LYMPHOCYTES T SPCIFIQUES DE MAGE-B2 ET LEURS UTILISATIONS,"['YEE CASSIAN', 'PAN KE']"
WO2019204251,"MTHODES ET COMPOSITIONS THRAPEUTIQUES DESTINES AU TRAITEMENT DU CANCER DE LA PROSTATE  L'AIDE DE L'ACIDE 6,8-BIS-BENZYLTHIO-OCTANOQUE","['LUTHER SANJEEV', 'SHORR ROBERT G L', 'BINGHAM PAUL', 'ZACHAR ZUZANA']"
WO2019204624,MODULATION THRAPEUTIQUE DE SUPPRESSEURS TUMORAUX  L'AIDE D'EXOSOMES,['KALLURI RAGHU']
WO2019204637,PROMDICAMENTS DE 4'-THIO-NUCLOTIDE ET DE NUCLOSIDE POUR LE TRAITEMENT DU CANCER,"['MOUKHA-CHAFIQ OMAR', 'AUGELLI-SZAFRAN CORINNE', 'SUTO MARK', 'JUNG DOO', 'CHO HYUNYONG']"
WO2019204503,COMPOSITIONS ET MTHODES DE VACCINATION DE TUMEUR MULTIPLEXE AVEC ACTIVATION DE GNES ENDOGNES,"['CHEN SIDI', 'CHOW RYAN D', 'WANG GUANGCHUAN']"
WO2019204767,CONSTRUCTIONS DE RAPPORTEUR D'ACIDE NUCLIQUE MULTIFONCTIONNELLES,"['BOWMAN-COLIN CHRISTIAN', 'LIVINGSTON DAVID M', 'WONG LAURA C', 'KITCHLOO SHWETA']"
WO2019204645,"NANOPARTICULES POUR UNE THRAPIE DE CAPTURE NEUTRONIQUE PAR LE BORE ET POUR DIAGNOSTIQUER, DTECTER ET TRAITER UN CANCER","['PEREZ J MANUEL', 'SPOKOYNY ALEXANDER M', 'TEH JAMES', 'BERNIER NICHOLAS', 'BLACK KEITH L', 'CHUNG LELAND', 'ZHANG YI']"
WO2019203255,PROCD D'VALUATION DE MDICAMENT  L'AIDE D'UN TISSU CANCREUX RECONSTRUIT,"['TANIGUCHI HIDEKI', 'SEKINE KEISUKE', 'UENO YASUHARU', 'OKUDA RYO', 'MORINAGA SOICHIRO', 'MIYAGI YOHEI']"
WO2019201219,UTILISATION D'ACIDE CHLOROGNIQUE DANS LA PRPARATION D'UN MDICAMENT POUR LA PRVENTION OU LE BLOCAGE DE MTASTASES CRBRALES ET/OU OSSEUSES DU CANCER DU POUMON,"['ZHANG JIE', 'CHEN XIAOGUANG', 'HUANG WANG']"
BR112019011582,anticorpos e mtodos de utilizao dos mesmos,"['CORNELIA ANNE MUNDT', 'DAVID ADAM SAVITSKY', 'DAVID SCHAER', 'GERD RITTER', 'IGOR PROSCURSHIM', 'JEAN-MARIE CUILLEROT', 'JEDD DAVID WOLCHOK', 'MARC VAN DIJK', 'MARK ARTHUR FINDEIS', 'NICHOLAS STUART WILSON', 'OLGA SHEBANOVA', 'RIKKE BK HOLMGAARD', 'ROBERTA ZAPPASODI', 'TAHA MERGHOUB']"
US2019326019,"METHODS, COMPUTER-ACCESSIBLE MEDIUM AND SYSTEMS TO MODEL DISEASE PROGRESSION USING BIOMEDICAL DATA FROM MULTIPLE PATIENTS","['RAMAZZOTTI DANIELE', 'CARAVAGNA GIULIO', 'OLDE LOOHUIS LOES', 'GRAUDENZI ALEX', 'KORSUNCKY IIYA', 'MAURI GIANCARLO', 'ANTONIOTTI MARCO', 'MISHRA BHUBANESWAR']"
US2019325993,USING CANCER OR PRE-CANCER SUBJECT SEQUENCING DATA AND A DATABASE OF THERAPY BIOMARKER DISTRIBUTIONS TO DETERMINE NORMALIZED BIOMARKER SCORES AND GENERATE A GRAPHICAL USER INTERFACE,"['BAGAEV ALEXANDER', 'FRENKEL FELIKS', 'ATAULLAKHANOV RAVSHAN']"
US2019325113,DETERMINING A PROBABILISTIC DIAGNOSIS OF CANCER BY ANALYSIS OF GENOMIC COPY NUMBER VARIATIONS,"['WIGLER MICHAEL H', 'HICKS JAMES', 'KRASNITZ ALEXANDER', 'ZETTERBERG ANDERS']"
US2019322685,AZEPANE INHIBITORS OF MENIN-MLL INTERACTION,"['ANGIBAUD PATRICK REN', 'PANDE VINEET', 'HERKERT BARBARA', 'KROSKY DANIEL JASON', 'QUEROLLE OLIVIER ALEXIS GEORGES', 'PATRICK AARON NATHANIEL', 'PILATTE ISABELLE NOLLE CONSTANCE']"
US2019322754,GHR-106 CHIMERIC ANTIGEN RECEPTOR CONSTRUCT AND METHODS OF MAKING AND USING SAME,['LEE GREGORY CHI-YU']
US2019322680,Dimers of Covalent NFKB Inhibitors,"['NATARAJAN AMARNATH', 'RANA SANDEEP']"
US2019322716,NOVEL PEPTIDES AND COMBINATION OF PEPTIDES FOR USE IN IMMUNOTHERAPY AGAINST SMALL CELL LUNG CANCER AND OTHER CANCERS,"['MAHR ANDREA', 'WEINSCHENK TONI', 'GOLDFINGER VALENTINA', 'SCHOOR OLIVER', 'FRITSCHE JENS', 'SINGH HARPREET']"
US2019322715,NOVEL PEPTIDES AND COMBINATION OF PEPTIDES FOR USE IN IMMUNOTHERAPY AGAINST SMALL CELL LUNG CANCER AND OTHER CANCERS,"['MAHR ANDREA', 'WEINSCHENK TONI', 'GOLDFINGER VALENTINA', 'SCHOOR OLIVER', 'FRITSCHE JENS', 'SINGH HARPREET']"
US2019323008,ORGANIC COMPOSITIONS TO TREAT HSF1-RELATED DISEASES,"['CHEN JINYUN', 'GAMPA KALYANI', 'HUESKEN DIETER', 'STEGMEIER FRANK', 'STUMP MARK', 'VARGEESE CHANDRA', 'WEILER JAN', 'ZHOU WENLAI']"
US2019322703,"IMMUNOTHERAPY AGAINST SEVERAL TUMORS, SUCH AS LUNG CANCER, INCLUDING NSCLC","['WEINSCHENK TONI', 'WALTER STEFFEN', 'FRITSCHE JENS', 'SONG COLETTE', 'SINGH HARPREET']"
US2019322658,ANTIPROLIFERATION COMPOUNDS AND USES THEREOF,"['YU HENRY', 'CLARK MICHAEL', 'BEMIS GUY', 'BOYD MICHAEL', 'CHANDUPATLA KISHAN', 'COLLIER PHILIP', 'DENG HONGBO', 'DONG HUIJUN', 'DORSCH WARREN', 'HOOVER RUSSELL R', 'JOHNSON JR MAC ARTHUR', 'KUKARNI SHASHANK', 'PENNEY MARINA', 'RONKIN STEVEN', 'TAKEMOTO DARIN', 'TANG QING', 'WAAL NATHAN D', 'WANG TIANSHENG']"
US2019323090,EPIGENETIC MARKERS AND RELATED METHODS AND MEANS FOR THE DETECTION AND MANAGEMENT OF OVARIAN CANCER,"['WIDSCHWENDTER MARTIN', 'JONES ALLISON', 'EVANS IONA', 'LEMPPIINEN HARRI', 'EICHNER JOHANNES', 'RUJAN TAMAS', 'WITTENBERGER TIMO', 'PAPROTKA TOBIAS', 'WAHL BENJAMIN']"
US2019322643,HISTONE DEACETYLASE AND HISTONE METHYLTRANSFERASE INHIBITORS AND METHODS OF MAKING AND USE OF THE SAME,"['WANG PENG GEORGE', 'KONDENGADEN MUHAMMED SHUKKOOR', 'ZHANG QING', 'ZANG LANLAN']"
US2019323087,3.4 KB MITOCHONDRIAL DNA DELETION FOR USE IN THE DETECTION OF CANCER,"['PARR RYAN L', 'THAYER ROBERT', 'DAKUBO GABRIEL D', 'CREED JENNIFER', 'ROBINSON KERRY', 'MAGGRAH ANDREA', 'REGULY BRIAN']"
US2019322751,TREATMENT OF CANCER WITH DUAL TARGETING OF CD47 AND EGFR,"['WEISSMAN IRVING L', 'WILLINGHAM STEPHEN', 'HO DORIS PO YI', 'DALERBA PIERO D', 'MCKENNA KELLY MARIE', 'VOLKMER JENS-PETER']"
US2019322720,COLON AND PANCREAS CANCER SPECIFIC ANTIGENS AND ANTIBODIES,"['DU XIULIAN', 'LUKA JANOS', 'STAFFORD LEWIS JOE', 'SEMENUK MARK', 'WANG XUE-PING', 'KANTOR JUDITH', 'BRISTOL ANDREW']"
US2019321436,"PEPTIDES, AND USES THEREOF","['KHALDI NORA', 'LOPEZ CYRIL', 'ADELFIO ALESSANDRO']"
US2019321434,HIGH MOLECULAR WEIGHT POLYSACCHARIDE THAT BINDS AND INHIBITS VIRUS,"['KONOWALCHUK THOMAS W', 'KONOWALCHUK JACK']"
US2019321432,Oral Compositions Comprising Beta-Escin For Reducing Acetaldehyde Toxicity,['KOZIAK KATARZYNA']
US2019321442,NOVEL IMMUNOTHERAPY AGAINST SEVERAL TUMORS INCLUDING GASTROINTESTINAL AND GASTRIC CANCER,"['FRITSCHE JENS', 'WEINSCHENK TONI', 'WALTER STEFFEN', 'LEWANDROWSKI PETER', 'SINGH HARPREET']"
US2019321373,Methods of Reducing Mammographic Breast Density and/or Breast Cancer Risk,['BIRRELL STEPHEN NIGEL']
US2019321311,Cancer Treatment by Simultaneous Targeting Energy Metabolism and Intracellular pH,"['GLINKA ANDREY', 'MELNIK SVITLANA', 'DVORNIKOV DMYTRO', 'NIEHRS CHRISTOF']"
US2019321461,ENGINEERED AND MULTIMERIZED HUMAN IMMUNODEFICIENCY VIRUS ENVELOPE GLYCOPROTEINS AND USES THEREOF,"['STRONG ROLAND K', 'CORRENTI COLIN', 'STAMATATOS LEONIDAS', 'MCGUIRE ANDREW']"
US2019321332,COMBINATION THERAPY FOR TREATMENT OF CANCER,"['STRUM JAY C', 'THATCHER GREGORY R', 'XIONG RUI', 'ZHAO JIONG', 'TONETTI DEBRA A']"
US2019321356,PHARMACEUTICAL COMPOSITIONS OF HYDROPHOBIC CAMPTOTHECIN DERIVATIVES,"['KAN PEI', 'HUNG CHIAHUNG', 'HONG KEELUNG', 'TSENG YUN-LONG', 'CHAN YUNG-HSU']"
US2019324038,"Methods For The Identification, Targeting And Isolation Of Human Dendritic Cell (DC) Precursors ""Pre-DC"" And Their Uses Thereof","['GINHOUX FLORENT', 'SEE CHI EE PETER']"
US2019322617,HDAC8 INHIBITORS FOR TREATING CANCER,"['KUO YA-HUEI', 'HUANG WEI-JAN', 'CHANG CHUNG-I']"
US2019322764,ANTIBODIES TO BONE MARROW STROMAL ANTIGEN 1,"['ROHLFF CHRISTIAN', 'TERRETT JONATHAN ALEXANDER']"
US2019322762,ANTIBODIES SPECIFIC TO ALPHA-ENOLASE AND USES THEREOF,"['TSAI SHIH-CHONG', 'YUAN TA-TUNG', 'TSENG SHIH-CHI', 'LAI JIANN-SHIUN', 'WU CHIA-CHENG', 'LIN PO-YIN', 'TSAI YA-WEI', 'HUANG CHAO-YANG', 'LOK YING-YUNG', 'WU CHUNG-HSIUN', 'TSAI HSIEN-YU', 'SHIH NENG-YAO', 'LIU KO-JIUNN', 'CHEN LI-TZONG']"
US2019323084,METHODS FOR ASSESSING THE TREATMENT RESPONSE OF TNBC PATIENTS TO NEO-ADJUVANT CHEMOTHERAPY BY ANALYSING CPG METHYLATION,"['SCHMITT MANFRED', 'WILHELM OLAF G', 'NAPIERALSKI RUDOLF']"
US2019322983,ENGINEERED TREG CELLS,"['RUDENSKY ALEXANDER Y', 'CHINEN TAKATOSHI']"
US2019322750,ANTIBODY TO PROGRAMMED CELL DEATH-LIGAND 1 (PD-L1) AND USE THEREOF,"['PARK JAE EUN', 'CHOI SOO A', 'LEE JISU', 'LEE HYUN MI', 'LEE SI HYUNG', 'BAEK GI SUN', 'KIM YEUNG CHUL', 'PARK BUM-CHAN', 'LIM JUNG CHAE', 'CHO YOUNG-GYU', 'PARK YOUNG WOO']"
US2019321370,PRESERVATION OF IMMUNE RESPONSE DURING CHEMOTHERAPY REGIMENS,"['SORRENTINO JESSICA A', 'LAI ANN Y', 'STRUM JAY C', 'ROBERTS PATRICK JOSEPH']"
US2019322714,Immunogenic Compositions Targeting Recurrent Cancer Mutations And Methods Of Use Thereof,"['PETIT ROBERT', 'PRINCIOTTA MICHAEL F', 'CODER BRANDON', 'BALLI DAVID']"
US2019324023,DETECTION OF EXTRACELLULAR VESICLES USING NANOPARTICLES,"['ICHIKAWA YUKI', 'SHIBA KIYOTAKA', 'MATSUMURA SACHIKO']"
US2019322704,IMMUNOMODULATORS,"['GILLMAN KEVIN W', 'GOODRICH JASON', 'LANGLEY DAVID R', 'SCOLA PAUL MICHAEL']"
US2019322673,PTERIDINONE COMPOUNDS AND USES THEREOF,"['LAUFFER DAVID J', 'BEMIS GUY', 'BOYD MICHAEL', 'DEININGER DAVID', 'DENG HONGBO', 'DORSCH WARREN', 'GU WENXIN', 'HOOVER RUSSELL R', 'JOHNSON JR MAC ARTHUR', 'LEDEBOER MARK WILLEM', 'LEDFORD BRIAN', 'MALTAIS FRANCOIS', 'PENNEY MARINA', 'TAKEMOTO DARIN', 'WAAL NATHAN D', 'WENG TIANSHENG']"
